country,code,dates,rate,Gender
European Union,EUU,2004,,Male
Fragile and conflict affected situations,FCS,2004,72.7049713134766,Male
Finland,FIN,2004,,Male
Fiji,FJI,2004,,Male
France,FRA,2004,,Male
Faroe Islands,FRO,2004,,Male
"Micronesia, Fed. Sts.",FSM,2004,,Male
Gabon,GAB,2004,,Male
United Kingdom,GBR,2004,,Male
Georgia,GEO,2004,,Male
Ghana,GHA,2004,,Male
Gibraltar,GIB,2004,,Male
Guinea,GIN,2004,,Male
"Gambia, The",GMB,2004,,Male
Guinea-Bissau,GNB,2004,,Male
Equatorial Guinea,GNQ,2004,,Male
Greece,GRC,2004,,Male
Grenada,GRD,2004,,Male
Greenland,GRL,2004,,Male
Guatemala,GTM,2004,,Male
Guam,GUM,2004,,Male
Guyana,GUY,2004,,Male
High income,HIC,2004,,Male
"Hong Kong SAR, China",HKG,2004,,Male
Honduras,HND,2004,,Male
Heavily indebted poor countries (HIPC),HPC,2004,63.9900512695312,Male
Croatia,HRV,2004,,Male
Haiti,HTI,2004,,Male
Hungary,HUN,2004,,Male
IBRD only,IBD,2004,89.4384002685547,Male
IDA & IBRD total,IBT,2004,85.4544067382812,Male
IDA total,IDA,2004,68.3964462280273,Male
IDA blend,IDB,2004,71.9717636108398,Male
Indonesia,IDN,2004,94.0,Male
IDA only,IDX,2004,66.5696334838867,Male
Isle of Man,IMN,2004,,Male
India,IND,2004,,Male
Not classified,INX,2004,,Male
Ireland,IRL,2004,,Male
"Iran, Islamic Rep.",IRN,2004,,Male
Iraq,IRQ,2004,,Male
Iceland,ISL,2004,,Male
Israel,ISR,2004,,Male
Italy,ITA,2004,,Male
Jamaica,JAM,2004,,Male
Jordan,JOR,2004,,Male
Japan,JPN,2004,,Male
Kazakhstan,KAZ,2004,,Male
Kenya,KEN,2004,,Male
Kyrgyz Republic,KGZ,2004,,Male
Cambodia,KHM,2004,85.0,Male
Kiribati,KIR,2004,,Male
St. Kitts and Nevis,KNA,2004,,Male
"Korea, Rep.",KOR,2004,,Male
Kuwait,KWT,2004,,Male
Latin America & Caribbean (excluding high income),LAC,2004,90.7568435668945,Male
Lao PDR,LAO,2004,,Male
Lebanon,LBN,2004,,Male
Liberia,LBR,2004,,Male
Libya,LBY,2004,,Male
St. Lucia,LCA,2004,,Male
Latin America & Caribbean,LCN,2004,91.1284103393555,Male
Least developed countries: UN classification,LDC,2004,64.5331192016602,Male
Low income,LIC,2004,64.3813018798828,Male
Liechtenstein,LIE,2004,,Male
Sri Lanka,LKA,2004,,Male
Lower middle income,LMC,2004,75.7803726196289,Male
Low & middle income,LMY,2004,85.2830963134766,Male
Lesotho,LSO,2004,,Male
Late-demographic dividend,LTE,2004,95.2908020019531,Male
Lithuania,LTU,2004,,Male
Luxembourg,LUX,2004,,Male
Latvia,LVA,2004,,Male
"Macao SAR, China",MAC,2004,,Male
St. Martin (French part),MAF,2004,,Male
Morocco,MAR,2004,66.0,Male
Monaco,MCO,2004,,Male
Moldova,MDA,2004,,Male
Madagascar,MDG,2004,,Male
Maldives,MDV,2004,,Male
Middle East & North Africa,MEA,2004,84.3043518066406,Male
Mexico,MEX,2004,92.0,Male
Marshall Islands,MHL,2004,,Male
Middle income,MIC,2004,86.6852264404297,Male
North Macedonia,MKD,2004,,Male
Mali,MLI,2004,,Male
Malta,MLT,2004,,Male
Myanmar,MMR,2004,,Male
Middle East & North Africa (excluding high income),MNA,2004,83.3767013549805,Male
Montenegro,MNE,2004,,Male
Mongolia,MNG,2004,,Male
Northern Mariana Islands,MNP,2004,,Male
Mozambique,MOZ,2004,,Male
Mauritania,MRT,2004,,Male
Mauritius,MUS,2004,,Male
Malawi,MWI,2004,,Male
Malaysia,MYS,2004,,Male
North America,NAC,2004,98.7205963134766,Male
Namibia,NAM,2004,,Male
New Caledonia,NCL,2004,,Male
Niger,NER,2004,,Male
Nigeria,NGA,2004,,Male
Nicaragua,NIC,2004,,Male
Netherlands,NLD,2004,,Male
Norway,NOR,2004,,Male
Nepal,NPL,2004,,Male
Nauru,NRU,2004,,Male
New Zealand,NZL,2004,,Male
OECD members,OED,2004,,Male
Oman,OMN,2004,,Male
Other small states,OSS,2004,84.2113800048828,Male
Pakistan,PAK,2004,,Male
Panama,PAN,2004,,Male
Peru,PER,2004,93.0,Male
Philippines,PHL,2004,,Male
Palau,PLW,2004,,Male
Papua New Guinea,PNG,2004,,Male
Poland,POL,2004,,Male
Pre-demographic dividend,PRE,2004,69.103271484375,Male
Puerto Rico,PRI,2004,,Male
"Korea, Dem. People's Rep.",PRK,2004,,Male
Portugal,PRT,2004,,Male
Paraguay,PRY,2004,,Male
West Bank and Gaza,PSE,2004,96.0,Male
Pacific island small states,PSS,2004,,Male
Post-demographic dividend,PST,2004,,Male
French Polynesia,PYF,2004,,Male
Qatar,QAT,2004,89.0,Male
Romania,ROU,2004,,Male
Russian Federation,RUS,2004,,Male
Rwanda,RWA,2004,,Male
South Asia,SAS,2004,72.2464370727539,Male
Saudi Arabia,SAU,2004,88.0,Male
Sudan,SDN,2004,,Male
Senegal,SEN,2004,,Male
Singapore,SGP,2004,,Male
Solomon Islands,SLB,2004,,Male
Sierra Leone,SLE,2004,47.0,Male
El Salvador,SLV,2004,,Male
San Marino,SMR,2004,,Male
Somalia,SOM,2004,,Male
Serbia,SRB,2004,,Male
Sub-Saharan Africa (excluding high income),SSA,2004,69.0933227539062,Male
South Sudan,SSD,2004,,Male
Sub-Saharan Africa,SSF,2004,69.0970001220703,Male
Small states,SST,2004,85.2746276855469,Male
Sao Tome and Principe,STP,2004,,Male
Suriname,SUR,2004,92.0,Male
Slovak Republic,SVK,2004,,Male
Slovenia,SVN,2004,,Male
Sweden,SWE,2004,,Male
Eswatini,SWZ,2004,,Male
Sint Maarten (Dutch part),SXM,2004,,Male
Seychelles,SYC,2004,,Male
Syrian Arab Republic,SYR,2004,88.0,Male
Turks and Caicos Islands,TCA,2004,,Male
Chad,TCD,2004,39.0,Male
East Asia & Pacific (IDA & IBRD countries),TEA,2004,95.3319702148438,Male
Europe & Central Asia (IDA & IBRD countries),TEC,2004,98.9483489990234,Male
Togo,TGO,2004,,Male
Thailand,THA,2004,,Male
Tajikistan,TJK,2004,,Male
Turkmenistan,TKM,2004,,Male
Latin America & the Caribbean (IDA & IBRD countries),TLA,2004,90.9121627807617,Male
Timor-Leste,TLS,2004,,Male
Middle East & North Africa (IDA & IBRD countries),TMN,2004,83.2537994384766,Male
Tonga,TON,2004,,Male
South Asia (IDA & IBRD),TSA,2004,72.2464370727539,Male
Sub-Saharan Africa (IDA & IBRD countries),TSS,2004,69.0970001220703,Male
Trinidad and Tobago,TTO,2004,,Male
Tunisia,TUN,2004,83.0,Male
Turkiye,TUR,2004,95.0,Male
Tuvalu,TUV,2004,,Male
Tanzania,TZA,2004,,Male
Uganda,UGA,2004,,Male
Ukraine,UKR,2004,,Male
Upper middle income,UMC,2004,94.6043014526367,Male
Uruguay,URY,2004,,Male
United States,USA,2004,,Male
Uzbekistan,UZB,2004,,Male
St. Vincent and the Grenadines,VCT,2004,,Male
"Venezuela, RB",VEN,2004,,Male
British Virgin Islands,VGB,2004,,Male
Virgin Islands (U.S.),VIR,2004,,Male
Viet Nam,VNM,2004,,Male
Vanuatu,VUT,2004,80.4800033569336,Male
World,WLD,2004,87.5177536010742,Male
Samoa,WSM,2004,,Male
Kosovo,XKX,2004,,Male
"Yemen, Rep.",YEM,2004,73.1600036621094,Male
South Africa,ZAF,2004,,Male
Zambia,ZMB,2004,,Male
Zimbabwe,ZWE,2004,,Male
Aruba,ABW,2005,,Male
Africa Eastern and Southern,AFE,2005,72.7468032836914,Male
Afghanistan,AFG,2005,,Male
Africa Western and Central,AFW,2005,62.8770904541016,Male
Angola,AGO,2005,,Male
Albania,ALB,2005,,Male
Andorra,AND,2005,,Male
Arab World,ARB,2005,81.7011184692383,Male
United Arab Emirates,ARE,2005,89.0,Male
Argentina,ARG,2005,,Male
Armenia,ARM,2005,,Male
American Samoa,ASM,2005,,Male
Antigua and Barbuda,ATG,2005,,Male
Australia,AUS,2005,,Male
Austria,AUT,2005,,Male
Azerbaijan,AZE,2005,,Male
Burundi,BDI,2005,,Male
Belgium,BEL,2005,,Male
Benin,BEN,2005,,Male
Burkina Faso,BFA,2005,31.0,Male
Bangladesh,BGD,2005,,Male
Bulgaria,BGR,2005,,Male
Bahrain,BHR,2005,,Male
"Bahamas, The",BHS,2005,,Male
Bosnia and Herzegovina,BIH,2005,,Male
Belarus,BLR,2005,,Male
Belize,BLZ,2005,,Male
Bermuda,BMU,2005,,Male
Bolivia,BOL,2005,,Male
Brazil,BRA,2005,,Male
Barbados,BRB,2005,,Male
Brunei Darussalam,BRN,2005,,Male
Bhutan,BTN,2005,65.0,Male
Botswana,BWA,2005,,Male
Central African Republic,CAF,2005,,Male
Canada,CAN,2005,,Male
Central Europe and the Baltics,CEB,2005,,Male
Switzerland,CHE,2005,,Male
Channel Islands,CHI,2005,,Male
Chile,CHL,2005,,Male
China,CHN,2005,,Male
Cote d'Ivoire,CIV,2005,,Male
Cameroon,CMR,2005,,Male
"Congo, Dem. Rep.",COD,2005,,Male
"Congo, Rep.",COG,2005,86.0,Male
Colombia,COL,2005,93.0,Male
Comoros,COM,2005,,Male
Cabo Verde,CPV,2005,,Male
Costa Rica,CRI,2005,,Male
Caribbean small states,CSS,2005,87.8896865844727,Male
Cuba,CUB,2005,,Male
Curacao,CUW,2005,,Male
Cayman Islands,CYM,2005,,Male
Cyprus,CYP,2005,,Male
Czechia,CZE,2005,,Male
Germany,DEU,2005,,Male
Djibouti,DJI,2005,,Male
Dominica,DMA,2005,,Male
Denmark,DNK,2005,,Male
Dominican Republic,DOM,2005,,Male
Algeria,DZA,2005,,Male
East Asia & Pacific (excluding high income),EAP,2005,95.5721282958984,Male
Early-demographic dividend,EAR,2005,79.7598571777344,Male
East Asia & Pacific,EAS,2005,95.3018188476562,Male
Europe & Central Asia (excluding high income),ECA,2005,98.5611877441406,Male
Europe & Central Asia,ECS,2005,98.318962097168,Male
Ecuador,ECU,2005,,Male
"Egypt, Arab Rep.",EGY,2005,78.0,Male
Euro area,EMU,2005,,Male
Eritrea,ERI,2005,,Male
Spain,ESP,2005,99.0,Male
Estonia,EST,2005,,Male
Ethiopia,ETH,2005,41.9366188049316,Male
European Union,EUU,2005,,Male
Fragile and conflict affected situations,FCS,2005,72.7980804443359,Male
Finland,FIN,2005,,Male
Fiji,FJI,2005,,Male
France,FRA,2005,,Male
Faroe Islands,FRO,2005,,Male
"Micronesia, Fed. Sts.",FSM,2005,,Male
Gabon,GAB,2005,,Male
United Kingdom,GBR,2005,,Male
Georgia,GEO,2005,,Male
Ghana,GHA,2005,,Male
Gibraltar,GIB,2005,,Male
Guinea,GIN,2005,,Male
"Gambia, The",GMB,2005,,Male
Guinea-Bissau,GNB,2005,,Male
Equatorial Guinea,GNQ,2005,,Male
Greece,GRC,2005,,Male
Grenada,GRD,2005,,Male
Greenland,GRL,2005,,Male
Guatemala,GTM,2005,,Male
Guam,GUM,2005,,Male
Guyana,GUY,2005,,Male
High income,HIC,2005,,Male
"Hong Kong SAR, China",HKG,2005,,Male
Honduras,HND,2005,,Male
Heavily indebted poor countries (HIPC),HPC,2005,64.1073226928711,Male
Croatia,HRV,2005,,Male
Haiti,HTI,2005,,Male
Hungary,HUN,2005,,Male
IBRD only,IBD,2005,89.6423873901367,Male
IDA & IBRD total,IBT,2005,85.589111328125,Male
IDA total,IDA,2005,68.3793563842773,Male
IDA blend,IDB,2005,71.2916793823242,Male
Indonesia,IDN,2005,,Male
IDA only,IDX,2005,66.8901290893555,Male
Isle of Man,IMN,2005,,Male
India,IND,2005,,Male
Not classified,INX,2005,,Male
Ireland,IRL,2005,,Male
"Iran, Islamic Rep.",IRN,2005,88.0,Male
Iraq,IRQ,2005,,Male
Iceland,ISL,2005,,Male
Israel,ISR,2005,,Male
Italy,ITA,2005,,Male
Jamaica,JAM,2005,,Male
Jordan,JOR,2005,95.0,Male
Japan,JPN,2005,,Male
Kazakhstan,KAZ,2005,,Male
Kenya,KEN,2005,,Male
Kyrgyz Republic,KGZ,2005,,Male
Cambodia,KHM,2005,,Male
Kiribati,KIR,2005,,Male
St. Kitts and Nevis,KNA,2005,,Male
"Korea, Rep.",KOR,2005,,Male
Kuwait,KWT,2005,94.0,Male
Latin America & Caribbean (excluding high income),LAC,2005,91.0314331054688,Male
Lao PDR,LAO,2005,82.0,Male
Lebanon,LBN,2005,,Male
Liberia,LBR,2005,,Male
Libya,LBY,2005,,Male
St. Lucia,LCA,2005,,Male
Latin America & Caribbean,LCN,2005,91.3888702392578,Male
Least developed countries: UN classification,LDC,2005,64.8612594604492,Male
Low income,LIC,2005,64.7371597290039,Male
Liechtenstein,LIE,2005,,Male
Sri Lanka,LKA,2005,,Male
Lower middle income,LMC,2005,75.9220275878906,Male
Low & middle income,LMY,2005,85.4211273193359,Male
Lesotho,LSO,2005,,Male
Late-demographic dividend,LTE,2005,95.4578475952148,Male
Lithuania,LTU,2005,,Male
Luxembourg,LUX,2005,,Male
Latvia,LVA,2005,,Male
"Macao SAR, China",MAC,2005,,Male
St. Martin (French part),MAF,2005,,Male
Morocco,MAR,2005,,Male
Monaco,MCO,2005,,Male
Moldova,MDA,2005,,Male
Madagascar,MDG,2005,63.0,Male
Maldives,MDV,2005,,Male
Middle East & North Africa,MEA,2005,84.6551208496094,Male
Mexico,MEX,2005,93.0,Male
Marshall Islands,MHL,2005,,Male
Middle income,MIC,2005,86.8249664306641,Male
North Macedonia,MKD,2005,,Male
Mali,MLI,2005,,Male
Malta,MLT,2005,91.0,Male
Myanmar,MMR,2005,,Male
Middle East & North Africa (excluding high income),MNA,2005,83.7298126220703,Male
Montenegro,MNE,2005,,Male
Mongolia,MNG,2005,,Male
Northern Mariana Islands,MNP,2005,,Male
Mozambique,MOZ,2005,,Male
Mauritania,MRT,2005,,Male
Mauritius,MUS,2005,,Male
Malawi,MWI,2005,,Male
Malaysia,MYS,2005,,Male
North America,NAC,2005,98.7295532226562,Male
Namibia,NAM,2005,,Male
New Caledonia,NCL,2005,,Male
Niger,NER,2005,43.0,Male
Nigeria,NGA,2005,,Male
Nicaragua,NIC,2005,78.0,Male
Netherlands,NLD,2005,,Male
Norway,NOR,2005,,Male
Nepal,NPL,2005,,Male
Nauru,NRU,2005,,Male
New Zealand,NZL,2005,,Male
OECD members,OED,2005,,Male
Oman,OMN,2005,,Male
Other small states,OSS,2005,84.7065505981445,Male
Pakistan,PAK,2005,64.0,Male
Panama,PAN,2005,,Male
Peru,PER,2005,94.0,Male
Philippines,PHL,2005,,Male
Palau,PLW,2005,,Male
Papua New Guinea,PNG,2005,,Male
Poland,POL,2005,,Male
Pre-demographic dividend,PRE,2005,68.5344314575195,Male
Puerto Rico,PRI,2005,,Male
"Korea, Dem. People's Rep.",PRK,2005,,Male
Portugal,PRT,2005,,Male
Paraguay,PRY,2005,,Male
West Bank and Gaza,PSE,2005,,Male
Pacific island small states,PSS,2005,,Male
Post-demographic dividend,PST,2005,,Male
French Polynesia,PYF,2005,,Male
Qatar,QAT,2005,,Male
Romania,ROU,2005,,Male
Russian Federation,RUS,2005,,Male
Rwanda,RWA,2005,,Male
South Asia,SAS,2005,72.6316299438477,Male
Saudi Arabia,SAU,2005,,Male
Sudan,SDN,2005,,Male
Senegal,SEN,2005,,Male
Singapore,SGP,2005,,Male
Solomon Islands,SLB,2005,,Male
Sierra Leone,SLE,2005,,Male
El Salvador,SLV,2005,,Male
San Marino,SMR,2005,,Male
Somalia,SOM,2005,,Male
Serbia,SRB,2005,,Male
Sub-Saharan Africa (excluding high income),SSA,2005,68.7084579467773,Male
South Sudan,SSD,2005,,Male
Sub-Saharan Africa,SSF,2005,68.7122268676758,Male
Small states,SST,2005,85.6837387084961,Male
Sao Tome and Principe,STP,2005,,Male
Suriname,SUR,2005,,Male
Slovak Republic,SVK,2005,,Male
Slovenia,SVN,2005,,Male
Sweden,SWE,2005,,Male
Eswatini,SWZ,2005,,Male
Sint Maarten (Dutch part),SXM,2005,,Male
Seychelles,SYC,2005,,Male
Syrian Arab Republic,SYR,2005,,Male
Turks and Caicos Islands,TCA,2005,,Male
Chad,TCD,2005,,Male
East Asia & Pacific (IDA & IBRD countries),TEA,2005,95.5180206298828,Male
Europe & Central Asia (IDA & IBRD countries),TEC,2005,99.0553207397461,Male
Togo,TGO,2005,,Male
Thailand,THA,2005,96.0,Male
Tajikistan,TJK,2005,,Male
Turkmenistan,TKM,2005,99.5999984741211,Male
Latin America & the Caribbean (IDA & IBRD countries),TLA,2005,91.1833114624023,Male
Timor-Leste,TLS,2005,,Male
Middle East & North Africa (IDA & IBRD countries),TMN,2005,83.6085433959961,Male
Tonga,TON,2005,,Male
South Asia (IDA & IBRD),TSA,2005,72.6316299438477,Male
Sub-Saharan Africa (IDA & IBRD countries),TSS,2005,68.7122268676758,Male
Trinidad and Tobago,TTO,2005,,Male
Tunisia,TUN,2005,,Male
Turkiye,TUR,2005,96.0,Male
Tuvalu,TUV,2005,,Male
Tanzania,TZA,2005,,Male
Uganda,UGA,2005,,Male
Ukraine,UKR,2005,,Male
Upper middle income,UMC,2005,94.8159790039062,Male
Uruguay,URY,2005,,Male
United States,USA,2005,,Male
Uzbekistan,UZB,2005,,Male
St. Vincent and the Grenadines,VCT,2005,,Male
"Venezuela, RB",VEN,2005,,Male
British Virgin Islands,VGB,2005,,Male
Virgin Islands (U.S.),VIR,2005,,Male
Viet Nam,VNM,2005,,Male
Vanuatu,VUT,2005,,Male
World,WLD,2005,87.6321868896484,Male
Samoa,WSM,2005,,Male
Kosovo,XKX,2005,,Male
"Yemen, Rep.",YEM,2005,,Male
South Africa,ZAF,2005,,Male
Zambia,ZMB,2005,,Male
Zimbabwe,ZWE,2005,,Male
Aruba,ABW,2006,,Male
Africa Eastern and Southern,AFE,2006,70.8047714233398,Male
Afghanistan,AFG,2006,,Male
Africa Western and Central,AFW,2006,63.3079414367676,Male
Angola,AGO,2006,,Male
Albania,ALB,2006,,Male
Andorra,AND,2006,,Male
Arab World,ARB,2006,78.5302200317383,Male
United Arab Emirates,ARE,2006,,Male
Argentina,ARG,2006,,Male
Armenia,ARM,2006,,Male
American Samoa,ASM,2006,,Male
Antigua and Barbuda,ATG,2006,,Male
Australia,AUS,2006,,Male
Austria,AUT,2006,,Male
Azerbaijan,AZE,2006,,Male
Burundi,BDI,2006,,Male
Belgium,BEL,2006,,Male
Benin,BEN,2006,40.6161689758301,Male
Burkina Faso,BFA,2006,30.0,Male
Bangladesh,BGD,2006,,Male
Bulgaria,BGR,2006,,Male
Bahrain,BHR,2006,,Male
"Bahamas, The",BHS,2006,,Male
Bosnia and Herzegovina,BIH,2006,,Male
Belarus,BLR,2006,,Male
Belize,BLZ,2006,,Male
Bermuda,BMU,2006,,Male
Bolivia,BOL,2006,,Male
Brazil,BRA,2006,89.0,Male
Barbados,BRB,2006,,Male
Brunei Darussalam,BRN,2006,,Male
Bhutan,BTN,2006,,Male
Botswana,BWA,2006,,Male
Central African Republic,CAF,2006,,Male
Canada,CAN,2006,,Male
Central Europe and the Baltics,CEB,2006,,Male
Switzerland,CHE,2006,,Male
Channel Islands,CHI,2006,,Male
Chile,CHL,2006,,Male
China,CHN,2006,,Male
Cote d'Ivoire,CIV,2006,,Male
Cameroon,CMR,2006,,Male
"Congo, Dem. Rep.",COD,2006,,Male
"Congo, Rep.",COG,2006,,Male
Colombia,COL,2006,92.0,Male
Comoros,COM,2006,,Male
Cabo Verde,CPV,2006,,Male
Costa Rica,CRI,2006,,Male
Caribbean small states,CSS,2006,88.087043762207,Male
Cuba,CUB,2006,,Male
Curacao,CUW,2006,,Male
Cayman Islands,CYM,2006,,Male
Cyprus,CYP,2006,,Male
Czechia,CZE,2006,,Male
Germany,DEU,2006,,Male
Djibouti,DJI,2006,,Male
Dominica,DMA,2006,,Male
Denmark,DNK,2006,,Male
Dominican Republic,DOM,2006,,Male
Algeria,DZA,2006,81.0,Male
East Asia & Pacific (excluding high income),EAP,2006,95.7839126586914,Male
Early-demographic dividend,EAR,2006,79.4867782592773,Male
East Asia & Pacific,EAS,2006,95.5165786743164,Male
Europe & Central Asia (excluding high income),ECA,2006,98.5188369750977,Male
Europe & Central Asia,ECS,2006,98.351806640625,Male
Ecuador,ECU,2006,,Male
"Egypt, Arab Rep.",EGY,2006,75.0,Male
Euro area,EMU,2006,,Male
Eritrea,ERI,2006,,Male
Spain,ESP,2006,99.0,Male
Estonia,EST,2006,,Male
Ethiopia,ETH,2006,,Male
European Union,EUU,2006,,Male
Fragile and conflict affected situations,FCS,2006,71.6151809692383,Male
Finland,FIN,2006,,Male
Fiji,FJI,2006,,Male
France,FRA,2006,,Male
Faroe Islands,FRO,2006,,Male
"Micronesia, Fed. Sts.",FSM,2006,,Male
Gabon,GAB,2006,,Male
United Kingdom,GBR,2006,,Male
Georgia,GEO,2006,,Male
Ghana,GHA,2006,,Male
Gibraltar,GIB,2006,,Male
Guinea,GIN,2006,,Male
"Gambia, The",GMB,2006,,Male
Guinea-Bissau,GNB,2006,,Male
Equatorial Guinea,GNQ,2006,,Male
Greece,GRC,2006,,Male
Grenada,GRD,2006,,Male
Greenland,GRL,2006,,Male
Guatemala,GTM,2006,,Male
Guam,GUM,2006,,Male
Guyana,GUY,2006,,Male
High income,HIC,2006,,Male
"Hong Kong SAR, China",HKG,2006,,Male
Honduras,HND,2006,,Male
Heavily indebted poor countries (HIPC),HPC,2006,62.4904289245605,Male
Croatia,HRV,2006,,Male
Haiti,HTI,2006,53.3550491333008,Male
Hungary,HUN,2006,,Male
IBRD only,IBD,2006,89.7569885253906,Male
IDA & IBRD total,IBT,2006,85.3745422363281,Male
IDA total,IDA,2006,66.921516418457,Male
IDA blend,IDB,2006,71.8065185546875,Male
Indonesia,IDN,2006,95.0,Male
IDA only,IDX,2006,64.4241790771484,Male
Isle of Man,IMN,2006,,Male
India,IND,2006,75.0,Male
Not classified,INX,2006,,Male
Ireland,IRL,2006,,Male
"Iran, Islamic Rep.",IRN,2006,87.0,Male
Iraq,IRQ,2006,,Male
Iceland,ISL,2006,,Male
Israel,ISR,2006,,Male
Italy,ITA,2006,,Male
Jamaica,JAM,2006,,Male
Jordan,JOR,2006,,Male
Japan,JPN,2006,,Male
Kazakhstan,KAZ,2006,,Male
Kenya,KEN,2006,,Male
Kyrgyz Republic,KGZ,2006,,Male
Cambodia,KHM,2006,,Male
Kiribati,KIR,2006,,Male
St. Kitts and Nevis,KNA,2006,,Male
"Korea, Rep.",KOR,2006,,Male
Kuwait,KWT,2006,95.0,Male
Latin America & Caribbean (excluding high income),LAC,2006,91.172492980957,Male
Lao PDR,LAO,2006,,Male
Lebanon,LBN,2006,,Male
Liberia,LBR,2006,,Male
Libya,LBY,2006,,Male
St. Lucia,LCA,2006,,Male
Latin America & Caribbean,LCN,2006,91.5932464599609,Male
Least developed countries: UN classification,LDC,2006,62.0415992736816,Male
Low income,LIC,2006,62.9637298583984,Male
Liechtenstein,LIE,2006,,Male
Sri Lanka,LKA,2006,93.0,Male
Lower middle income,LMC,2006,75.5505218505859,Male
Low & middle income,LMY,2006,85.1977005004883,Male
Lesotho,LSO,2006,,Male
Late-demographic dividend,LTE,2006,95.6426773071289,Male
Lithuania,LTU,2006,,Male
Luxembourg,LUX,2006,,Male
Latvia,LVA,2006,,Male
"Macao SAR, China",MAC,2006,96.0,Male
St. Martin (French part),MAF,2006,,Male
Morocco,MAR,2006,,Male
Monaco,MCO,2006,,Male
Moldova,MDA,2006,,Male
Madagascar,MDG,2006,,Male
Maldives,MDV,2006,98.0,Male
Middle East & North Africa,MEA,2006,82.9033889770508,Male
Mexico,MEX,2006,94.0,Male
Marshall Islands,MHL,2006,,Male
Middle income,MIC,2006,86.7271728515625,Male
North Macedonia,MKD,2006,,Male
Mali,MLI,2006,35.0,Male
Malta,MLT,2006,,Male
Myanmar,MMR,2006,,Male
Middle East & North Africa (excluding high income),MNA,2006,81.5632095336914,Male
Montenegro,MNE,2006,,Male
Mongolia,MNG,2006,,Male
Northern Mariana Islands,MNP,2006,,Male
Mozambique,MOZ,2006,,Male
Mauritania,MRT,2006,,Male
Mauritius,MUS,2006,,Male
Malawi,MWI,2006,,Male
Malaysia,MYS,2006,,Male
North America,NAC,2006,98.7380676269531,Male
Namibia,NAM,2006,,Male
New Caledonia,NCL,2006,97.8000030517578,Male
Niger,NER,2006,,Male
Nigeria,NGA,2006,76.0,Male
Nicaragua,NIC,2006,,Male
Netherlands,NLD,2006,,Male
Norway,NOR,2006,,Male
Nepal,NPL,2006,,Male
Nauru,NRU,2006,,Male
New Zealand,NZL,2006,,Male
OECD members,OED,2006,,Male
Oman,OMN,2006,,Male
Other small states,OSS,2006,83.9822769165039,Male
Pakistan,PAK,2006,68.0,Male
Panama,PAN,2006,,Male
Peru,PER,2006,94.0,Male
Philippines,PHL,2006,,Male
Palau,PLW,2006,,Male
Papua New Guinea,PNG,2006,,Male
Poland,POL,2006,,Male
Pre-demographic dividend,PRE,2006,67.2902984619141,Male
Puerto Rico,PRI,2006,,Male
"Korea, Dem. People's Rep.",PRK,2006,,Male
Portugal,PRT,2006,,Male
Paraguay,PRY,2006,,Male
West Bank and Gaza,PSE,2006,97.0,Male
Pacific island small states,PSS,2006,,Male
Post-demographic dividend,PST,2006,,Male
French Polynesia,PYF,2006,,Male
Qatar,QAT,2006,,Male
Romania,ROU,2006,,Male
Russian Federation,RUS,2006,,Male
Rwanda,RWA,2006,,Male
South Asia,SAS,2006,72.4877777099609,Male
Saudi Arabia,SAU,2006,,Male
Sudan,SDN,2006,,Male
Senegal,SEN,2006,52.0,Male
Singapore,SGP,2006,,Male
Solomon Islands,SLB,2006,,Male
Sierra Leone,SLE,2006,,Male
El Salvador,SLV,2006,87.0,Male
San Marino,SMR,2006,,Male
Somalia,SOM,2006,,Male
Serbia,SRB,2006,,Male
Sub-Saharan Africa (excluding high income),SSA,2006,67.7389297485352,Male
South Sudan,SSD,2006,,Male
Sub-Saharan Africa,SSF,2006,67.7428665161133,Male
Small states,SST,2006,85.1975479125977,Male
Sao Tome and Principe,STP,2006,,Male
Suriname,SUR,2006,,Male
Slovak Republic,SVK,2006,,Male
Slovenia,SVN,2006,,Male
Sweden,SWE,2006,,Male
Eswatini,SWZ,2006,,Male
Sint Maarten (Dutch part),SXM,2006,,Male
Seychelles,SYC,2006,,Male
Syrian Arab Republic,SYR,2006,,Male
Turks and Caicos Islands,TCA,2006,,Male
Chad,TCD,2006,,Male
East Asia & Pacific (IDA & IBRD countries),TEA,2006,95.7327117919922,Male
Europe & Central Asia (IDA & IBRD countries),TEC,2006,99.0325927734375,Male
Togo,TGO,2006,70.0,Male
Thailand,THA,2006,,Male
Tajikistan,TJK,2006,,Male
Turkmenistan,TKM,2006,,Male
Latin America & the Caribbean (IDA & IBRD countries),TLA,2006,91.3957901000977,Male
Timor-Leste,TLS,2006,,Male
Middle East & North Africa (IDA & IBRD countries),TMN,2006,81.4188003540039,Male
Tonga,TON,2006,99.0,Male
South Asia (IDA & IBRD),TSA,2006,72.4877777099609,Male
Sub-Saharan Africa (IDA & IBRD countries),TSS,2006,67.7428665161133,Male
Trinidad and Tobago,TTO,2006,,Male
Tunisia,TUN,2006,,Male
Turkiye,TUR,2006,96.0,Male
Tuvalu,TUV,2006,,Male
Tanzania,TZA,2006,,Male
Uganda,UGA,2006,81.0,Male
Ukraine,UKR,2006,,Male
Upper middle income,UMC,2006,94.9897384643555,Male
Uruguay,URY,2006,97.0,Male
United States,USA,2006,,Male
Uzbekistan,UZB,2006,,Male
St. Vincent and the Grenadines,VCT,2006,,Male
